ID	Gene ID	Trans.ID
>Seq_1625850	ENSG00000159346	ENST00000340990
>Seq_1625864	ENSG00000159346	ENST00000340990
>Seq_1625870	ENSG00000159346	ENST00000340990
>Seq_1625873	ENSG00000159346	ENST00000340990
>Seq_1625878	ENSG00000159346	ENST00000340990
>Seq_1625968	ENSG00000159346	ENST00000340990
>Seq_1626027	ENSG00000159348	ENST00000367249
>Seq_1626053	ENSG00000159348	ENST00000367249
>Seq_1626066	ENSG00000159348	ENST00000367249
>Seq_1626081	ENSG00000159348	ENST00000367249
>Seq_1626123	ENSG00000159348	ENST00000367249
>Seq_1626142	ENSG00000159352	ENST00000368881
>Seq_1626153	ENSG00000159352	ENST00000368881
>Seq_1626205	ENSG00000159352	ENST00000368884
>Seq_1626293	ENSG00000159352	ENST00000368884
>Seq_1626295	ENSG00000159352	ENST00000368884
>Seq_1626323	ENSG00000159352	ENST00000368884
>Seq_1626344	ENSG00000159352	ENST00000368884
>Seq_1626352	ENSG00000159352	ENST00000368884
>Seq_1626476	ENSG00000159352	ENST00000462970
>Seq_1626491	ENSG00000159352	ENST00000476855
>Seq_1626497	ENSG00000159363	ENST00000326735
>Seq_1626517	ENSG00000159363	ENST00000326735
>Seq_1626519	ENSG00000159363	ENST00000326735
>Seq_1626522	ENSG00000159363	ENST00000326735
>Seq_1626536	ENSG00000159363	ENST00000326735
>Seq_1626546	ENSG00000159363	ENST00000326735
>Seq_1626560	ENSG00000159363	ENST00000326735
>Seq_1626562	ENSG00000159363	ENST00000326735
>Seq_1626563	ENSG00000159363	ENST00000326735
>Seq_1626583	ENSG00000159363	ENST00000341676
>Seq_1626604	ENSG00000159377	ENST00000290541
>Seq_1626664	ENSG00000159377	ENST00000290541
>Seq_1626665	ENSG00000159377	ENST00000290541
>Seq_1626694	ENSG00000159377	ENST00000290541
>Seq_1626708	ENSG00000159377	ENST00000290541
>Seq_1626717	ENSG00000159377	ENST00000290541
>Seq_1626774	ENSG00000159377	ENST00000290541
>Seq_1626798	ENSG00000159377	ENST00000290541
>Seq_1626853	ENSG00000159377	ENST00000474100
>Seq_1626865	ENSG00000159377	ENST00000476467
>Seq_1627023	ENSG00000159388	ENST00000290551
>Seq_1627026	ENSG00000159388	ENST00000290551
>Seq_1627034	ENSG00000159388	ENST00000290551
>Seq_1627066	ENSG00000159388	ENST00000290551
>Seq_1627078	ENSG00000159388	ENST00000290551
>Seq_1627096	ENSG00000159388	ENST00000290551
>Seq_1627105	ENSG00000159388	ENST00000290551
>Seq_1627109	ENSG00000159388	ENST00000290551
>Seq_1627132	ENSG00000159399	ENST00000290573
>Seq_1627137	ENSG00000159399	ENST00000290573
>Seq_1627161	ENSG00000159399	ENST00000290573
>Seq_1627188	ENSG00000159399	ENST00000290573
>Seq_1627211	ENSG00000159399	ENST00000290573
>Seq_1627231	ENSG00000159399	ENST00000290573
>Seq_1627389	ENSG00000159403	ENST00000535233
>Seq_1627394	ENSG00000159403	ENST00000535233
>Seq_1627396	ENSG00000159403	ENST00000535233
>Seq_1627427	ENSG00000159403	ENST00000535233
>Seq_1627438	ENSG00000159403	ENST00000542285
>Seq_1627463	ENSG00000159409	ENST00000290585
>Seq_1627467	ENSG00000159409	ENST00000290585
>Seq_1627478	ENSG00000159409	ENST00000290585
>Seq_1627490	ENSG00000159423	ENST00000290597
>Seq_1627506	ENSG00000159423	ENST00000290597
>Seq_1627510	ENSG00000159423	ENST00000290597
>Seq_1627515	ENSG00000159423	ENST00000290597
>Seq_1627528	ENSG00000159423	ENST00000290597
>Seq_1627585	ENSG00000159433	ENST00000290607
>Seq_1627606	ENSG00000159433	ENST00000290607
>Seq_1627621	ENSG00000159433	ENST00000290607
>Seq_1627631	ENSG00000159433	ENST00000290607
>Seq_1627644	ENSG00000159433	ENST00000290607
>Seq_1627664	ENSG00000159433	ENST00000290607
>Seq_1627671	ENSG00000159433	ENST00000290607
>Seq_1627680	ENSG00000159433	ENST00000290607
>Seq_1627681	ENSG00000159433	ENST00000290607
>Seq_1627688	ENSG00000159433	ENST00000290607
>Seq_1627696	ENSG00000159433	ENST00000290607
>Seq_1627738	ENSG00000159445	ENST00000368814
>Seq_1627775	ENSG00000159445	ENST00000368814
>Seq_1627784	ENSG00000159450	ENST00000368804
>Seq_1627802	ENSG00000159450	ENST00000368804
>Seq_1627809	ENSG00000159450	ENST00000368804
>Seq_1627860	ENSG00000159450	ENST00000368804
>Seq_1627906	ENSG00000159450	ENST00000368804
>Seq_1627912	ENSG00000159450	ENST00000368804
>Seq_1627927	ENSG00000159450	ENST00000368804
>Seq_1628699	ENSG00000159450	ENST00000368804
>Seq_1628857	ENSG00000159450	ENST00000368804
>Seq_1629240	ENSG00000159450	ENST00000368804
>Seq_1629483	ENSG00000159450	ENST00000368804
>Seq_1629498	ENSG00000159450	ENST00000368804
>Seq_1629587	ENSG00000159450	ENST00000368804
>Seq_1629589	ENSG00000159450	ENST00000368804
>Seq_1629605	ENSG00000159450	ENST00000368804
>Seq_1629669	ENSG00000159450	ENST00000368804
>Seq_1629710	ENSG00000159450	ENST00000368804
>Seq_1629718	ENSG00000159450	ENST00000368804
>Seq_1629724	ENSG00000159450	ENST00000368804
>Seq_1629736	ENSG00000159450	ENST00000368804
>Seq_1629741	ENSG00000159450	ENST00000368804
>Seq_1629790	ENSG00000159450	ENST00000614923
>Seq_1629852	ENSG00000159459	ENST00000290650
>Seq_1629855	ENSG00000159459	ENST00000290650
>Seq_1629911	ENSG00000159459	ENST00000290650
>Seq_1629921	ENSG00000159459	ENST00000290650
>Seq_1629963	ENSG00000159459	ENST00000290650
>Seq_1630013	ENSG00000159461	ENST00000290649
>Seq_1630037	ENSG00000159461	ENST00000290649
>Seq_1630042	ENSG00000159461	ENST00000290649
>Seq_1630044	ENSG00000159461	ENST00000290649
>Seq_1630062	ENSG00000159461	ENST00000290649
>Seq_1630071	ENSG00000159461	ENST00000290649
>Seq_1630084	ENSG00000159461	ENST00000290649
>Seq_1630087	ENSG00000159461	ENST00000290649
>Seq_1630090	ENSG00000159461	ENST00000290649
>Seq_1630130	ENSG00000159461	ENST00000290649
>Seq_1630159	ENSG00000159461	ENST00000290649
>Seq_1630200	ENSG00000159461	ENST00000290649
>Seq_1630205	ENSG00000159461	ENST00000290649
>Seq_1630263	ENSG00000159461	ENST00000290649
>Seq_1630302	ENSG00000159461	ENST00000290649
>Seq_1630310	ENSG00000159461	ENST00000290649
>Seq_1630425	ENSG00000159479	ENST00000290663
>Seq_1630596	ENSG00000159579	ENST00000394420
>Seq_1630638	ENSG00000159579	ENST00000394420
>Seq_1630650	ENSG00000159579	ENST00000394420
>Seq_1630656	ENSG00000159579	ENST00000394420
>Seq_1630754	ENSG00000159592	ENST00000290795
>Seq_1630768	ENSG00000159592	ENST00000290795
>Seq_1630783	ENSG00000159592	ENST00000290795
>Seq_1630811	ENSG00000159592	ENST00000290795
>Seq_1630837	ENSG00000159592	ENST00000290795
>Seq_1630859	ENSG00000159592	ENST00000290795
>Seq_1630898	ENSG00000159592	ENST00000290795
>Seq_1630921	ENSG00000159592	ENST00000290795
>Seq_1630951	ENSG00000159592	ENST00000290795
>Seq_1630969	ENSG00000159592	ENST00000290795
>Seq_1630979	ENSG00000159592	ENST00000290795
>Seq_1631141	ENSG00000159593	ENST00000290810
>Seq_1631148	ENSG00000159593	ENST00000290810
>Seq_1631177	ENSG00000159593	ENST00000290810
>Seq_1631269	ENSG00000159596	ENST00000372025
>Seq_1631281	ENSG00000159596	ENST00000372025
>Seq_1631306	ENSG00000159618	ENST00000340339
>Seq_1631346	ENSG00000159640	ENST00000290863
>Seq_1631358	ENSG00000159640	ENST00000290863
>Seq_1631450	ENSG00000159658	ENST00000371933
>Seq_1631468	ENSG00000159658	ENST00000371933
>Seq_1631482	ENSG00000159658	ENST00000371933
>Seq_1631651	ENSG00000159658	ENST00000479745
>Seq_1631680	ENSG00000159685	ENST00000290913
>Seq_1631695	ENSG00000159685	ENST00000290913
>Seq_1631700	ENSG00000159685	ENST00000290913
>Seq_1631761	ENSG00000159685	ENST00000290913
>Seq_1631810	ENSG00000159685	ENST00000508789
>Seq_1631815	ENSG00000159685	ENST00000508789
>Seq_1631839	ENSG00000159692	ENST00000290921
>Seq_1631841	ENSG00000159692	ENST00000290921
>Seq_1631867	ENSG00000159692	ENST00000290921
>Seq_1631877	ENSG00000159692	ENST00000290921
>Seq_1631944	ENSG00000159692	ENST00000382952
>Seq_1631996	ENSG00000159713	ENST00000290942
>Seq_1632002	ENSG00000159713	ENST00000290942
>Seq_1632009	ENSG00000159713	ENST00000290942
>Seq_1632056	ENSG00000159714	ENST00000348579
>Seq_1632078	ENSG00000159720	ENST00000290949
>Seq_1632083	ENSG00000159720	ENST00000290949
>Seq_1632119	ENSG00000159720	ENST00000290949
>Seq_1632132	ENSG00000159720	ENST00000290949
>Seq_1632215	ENSG00000159720	ENST00000290949
>Seq_1632228	ENSG00000159720	ENST00000290949
>Seq_1632237	ENSG00000159720	ENST00000290949
>Seq_1632257	ENSG00000159720	ENST00000426604
>Seq_1632318	ENSG00000159753	ENST00000334583
>Seq_1632355	ENSG00000159784	ENST00000410085
>Seq_1632386	ENSG00000159784	ENST00000410085
>Seq_1632403	ENSG00000159784	ENST00000410085
>Seq_1632437	ENSG00000159784	ENST00000410085
>Seq_1632467	ENSG00000159784	ENST00000410085
>Seq_1632496	ENSG00000159784	ENST00000410085
>Seq_1632531	ENSG00000159784	ENST00000410085
>Seq_1632533	ENSG00000159784	ENST00000410085
>Seq_1632595	ENSG00000159788	ENST00000336727
>Seq_1632621	ENSG00000159788	ENST00000338806
>Seq_1632628	ENSG00000159788	ENST00000338806
>Seq_1632678	ENSG00000159788	ENST00000338806
>Seq_1632687	ENSG00000159788	ENST00000338806
>Seq_1632789	ENSG00000159792	ENST00000291041
>Seq_1632797	ENSG00000159792	ENST00000291041
>Seq_1632833	ENSG00000159792	ENST00000291041
>Seq_1632856	ENSG00000159840	ENST00000322764
>Seq_1632858	ENSG00000159840	ENST00000322764
>Seq_1632868	ENSG00000159840	ENST00000322764
>Seq_1632875	ENSG00000159840	ENST00000322764
>Seq_1632918	ENSG00000159840	ENST00000322764
>Seq_1632927	ENSG00000159840	ENST00000322764
>Seq_1632933	ENSG00000159840	ENST00000322764
>Seq_1632943	ENSG00000159840	ENST00000322764
>Seq_1632964	ENSG00000159840	ENST00000322764
>Seq_1633004	ENSG00000159840	ENST00000322764
>Seq_1633020	ENSG00000159840	ENST00000322764
>Seq_1633103	ENSG00000159840	ENST00000322764
>Seq_1633113	ENSG00000159840	ENST00000354434
>Seq_1633117	ENSG00000159840	ENST00000436448
>Seq_1633122	ENSG00000159840	ENST00000446634
>Seq_1633160	ENSG00000159842	ENST00000302538
>Seq_1633162	ENSG00000159842	ENST00000302538
>Seq_1633205	ENSG00000159842	ENST00000302538
>Seq_1633257	ENSG00000159842	ENST00000302538
>Seq_1633309	ENSG00000159842	ENST00000302538
>Seq_1633313	ENSG00000159842	ENST00000302538
>Seq_1633323	ENSG00000159842	ENST00000302538
>Seq_1633332	ENSG00000159842	ENST00000302538
>Seq_1633334	ENSG00000159842	ENST00000302538
>Seq_1633388	ENSG00000159842	ENST00000302538
>Seq_1633442	ENSG00000159842	ENST00000302538
>Seq_1633533	ENSG00000159842	ENST00000543210
>Seq_1633563	ENSG00000159873	ENST00000249064
>Seq_1633580	ENSG00000159873	ENST00000249064
>Seq_1633592	ENSG00000159873	ENST00000249064
>Seq_1633601	ENSG00000159873	ENST00000249064
>Seq_1633616	ENSG00000159873	ENST00000249064
>Seq_1633742	ENSG00000159882	ENST00000429154
>Seq_1633758	ENSG00000159882	ENST00000429154
>Seq_1633793	ENSG00000159884	ENST00000327351
>Seq_1633823	ENSG00000159884	ENST00000426546
>Seq_1633838	ENSG00000159899	ENST00000342694
>Seq_1633841	ENSG00000159899	ENST00000342694
>Seq_1633850	ENSG00000159899	ENST00000342694
>Seq_1633873	ENSG00000159905	ENST00000251269
>Seq_1633874	ENSG00000159905	ENST00000251269
>Seq_1633884	ENSG00000159915	ENST00000391958
>Seq_1633888	ENSG00000159915	ENST00000391958
>Seq_1633889	ENSG00000159915	ENST00000391958
>Seq_1633895	ENSG00000159917	ENST00000291182
>Seq_1633906	ENSG00000159917	ENST00000291182
>Seq_1633907	ENSG00000159917	ENST00000291182
>Seq_1633923	ENSG00000159917	ENST00000589799
>Seq_1633964	ENSG00000159921	ENST00000377902
>Seq_1633972	ENSG00000159921	ENST00000377902
>Seq_1634014	ENSG00000159921	ENST00000377902
>Seq_1634078	ENSG00000159958	ENST00000291232
>Seq_1634106	ENSG00000159958	ENST00000291232
>Seq_1634118	ENSG00000159958	ENST00000291232
>Seq_1634132	ENSG00000160007	ENST00000404338
>Seq_1634141	ENSG00000160007	ENST00000404338
>Seq_1634157	ENSG00000160007	ENST00000404338
>Seq_1634170	ENSG00000160007	ENST00000404338
>Seq_1634180	ENSG00000160007	ENST00000404338
>Seq_1634191	ENSG00000160007	ENST00000404338
>Seq_1634222	ENSG00000160007	ENST00000404338
>Seq_1634246	ENSG00000160007	ENST00000404338
>Seq_1634280	ENSG00000160007	ENST00000404338
>Seq_1634300	ENSG00000160007	ENST00000404338
>Seq_1634335	ENSG00000160007	ENST00000404338
>Seq_1634347	ENSG00000160007	ENST00000404338
>Seq_1634401	ENSG00000160007	ENST00000404338
>Seq_1634403	ENSG00000160007	ENST00000404338
>Seq_1634428	ENSG00000160007	ENST00000404338
>Seq_1634452	ENSG00000160007	ENST00000404338
>Seq_1634457	ENSG00000160007	ENST00000404338
>Seq_1634550	ENSG00000160007	ENST00000404338
>Seq_1634553	ENSG00000160007	ENST00000404338
>Seq_1634628	ENSG00000160007	ENST00000404338
>Seq_1634642	ENSG00000160007	ENST00000404338
>Seq_1634699	ENSG00000160014	ENST00000291295
>Seq_1634748	ENSG00000160014	ENST00000291295
>Seq_1634919	ENSG00000160014	ENST00000291295
>Seq_1634940	ENSG00000160014	ENST00000291295
>Seq_1634944	ENSG00000160014	ENST00000291295
>Seq_1634998	ENSG00000160014	ENST00000291295
>Seq_1635000	ENSG00000160014	ENST00000291295
>Seq_1635002	ENSG00000160014	ENST00000291295
>Seq_1635056	ENSG00000160014	ENST00000291295
>Seq_1635083	ENSG00000160014	ENST00000291295
>Seq_1635135	ENSG00000160049	ENST00000377036
>Seq_1635192	ENSG00000160049	ENST00000377036
>Seq_1635200	ENSG00000160049	ENST00000377036
>Seq_1635201	ENSG00000160049	ENST00000377036
>Seq_1635227	ENSG00000160049	ENST00000377036
>Seq_1635347	ENSG00000160049	ENST00000377038
>Seq_1635386	ENSG00000160049	ENST00000377038
>Seq_1635561	ENSG00000160050	ENST00000373602
>Seq_1635568	ENSG00000160050	ENST00000373602
>Seq_1635723	ENSG00000160051	ENST00000291358
>Seq_1635736	ENSG00000160051	ENST00000291358
>Seq_1635752	ENSG00000160051	ENST00000291358
>Seq_1635828	ENSG00000160058	ENST00000341071
>Seq_1635837	ENSG00000160058	ENST00000341071
>Seq_1635838	ENSG00000160058	ENST00000341071
>Seq_1635918	ENSG00000160058	ENST00000341071
>Seq_1636222	ENSG00000160058	ENST00000455895
>Seq_1636266	ENSG00000160062	ENST00000373510
>Seq_1636282	ENSG00000160072	ENST00000308647
>Seq_1636303	ENSG00000160072	ENST00000308647
>Seq_1636313	ENSG00000160072	ENST00000472194
>Seq_1636323	ENSG00000160075	ENST00000291386
>Seq_1636324	ENSG00000160075	ENST00000291386
>Seq_1636332	ENSG00000160075	ENST00000291386
>Seq_1636395	ENSG00000160075	ENST00000291386
>Seq_1636463	ENSG00000160075	ENST00000291386
>Seq_1636464	ENSG00000160075	ENST00000291386
>Seq_1636466	ENSG00000160075	ENST00000359060
>Seq_1636565	ENSG00000160087	ENST00000360466
>Seq_1636607	ENSG00000160087	ENST00000360466
>Seq_1636630	ENSG00000160094	ENST00000373428
>Seq_1636635	ENSG00000160094	ENST00000373428
>Seq_1636638	ENSG00000160094	ENST00000373428
>Seq_1636667	ENSG00000160094	ENST00000373428
>Seq_1636674	ENSG00000160094	ENST00000373428
>Seq_1636692	ENSG00000160097	ENST00000373471
>Seq_1636768	ENSG00000160113	ENST00000291442
>Seq_1636855	ENSG00000160117	ENST00000394458
>Seq_1636860	ENSG00000160117	ENST00000394458
>Seq_1636888	ENSG00000160124	ENST00000291458
>Seq_1636899	ENSG00000160124	ENST00000291458
>Seq_1637037	ENSG00000160145	ENST00000240874
>Seq_1637058	ENSG00000160145	ENST00000240874
>Seq_1637085	ENSG00000160145	ENST00000291478
>Seq_1637099	ENSG00000160145	ENST00000291478
>Seq_1637165	ENSG00000160145	ENST00000393496
>Seq_1637324	ENSG00000160179	ENST00000343687
>Seq_1637329	ENSG00000160179	ENST00000343687
>Seq_1637332	ENSG00000160179	ENST00000343687
>Seq_1637362	ENSG00000160180	ENST00000518498
>Seq_1637374	ENSG00000160182	ENST00000291527
>Seq_1637451	ENSG00000160182	ENST00000291527
>Seq_1637456	ENSG00000160183	ENST00000291532
>Seq_1637462	ENSG00000160183	ENST00000291532
>Seq_1637516	ENSG00000160190	ENST00000352133
>Seq_1637529	ENSG00000160190	ENST00000352133
>Seq_1637551	ENSG00000160190	ENST00000352133
>Seq_1637557	ENSG00000160190	ENST00000352133
>Seq_1637569	ENSG00000160190	ENST00000352133
>Seq_1637577	ENSG00000160191	ENST00000291539
>Seq_1637590	ENSG00000160191	ENST00000291539
>Seq_1637608	ENSG00000160191	ENST00000291539
>Seq_1637614	ENSG00000160191	ENST00000291539
>Seq_1637627	ENSG00000160191	ENST00000291539
>Seq_1637649	ENSG00000160191	ENST00000291539
>Seq_1637673	ENSG00000160191	ENST00000335512
>Seq_1637690	ENSG00000160193	ENST00000330317
>Seq_1637691	ENSG00000160193	ENST00000330317
>Seq_1637697	ENSG00000160193	ENST00000330317
>Seq_1637716	ENSG00000160194	ENST00000340344
>Seq_1637726	ENSG00000160194	ENST00000340344
>Seq_1637732	ENSG00000160194	ENST00000340344
>Seq_1637751	ENSG00000160194	ENST00000340344
>Seq_1637871	ENSG00000160194	ENST00000354250
>Seq_1637895	ENSG00000160194	ENST00000354250
>Seq_1637913	ENSG00000160194	ENST00000354250
>Seq_1637915	ENSG00000160194	ENST00000354250
>Seq_1637953	ENSG00000160194	ENST00000354250
>Seq_1638043	ENSG00000160199	ENST00000291547
>Seq_1638069	ENSG00000160199	ENST00000291547
>Seq_1638166	ENSG00000160200	ENST00000352178
>Seq_1638174	ENSG00000160200	ENST00000352178
>Seq_1638237	ENSG00000160201	ENST00000291552
>Seq_1638240	ENSG00000160201	ENST00000291552
>Seq_1638287	ENSG00000160201	ENST00000291552
>Seq_1638298	ENSG00000160201	ENST00000291552
>Seq_1638428	ENSG00000160201	ENST00000380276
>Seq_1638444	ENSG00000160201	ENST00000380276
>Seq_1638452	ENSG00000160201	ENST00000380276
>Seq_1638526	ENSG00000160207	ENST00000291560
>Seq_1638551	ENSG00000160208	ENST00000340648
>Seq_1638563	ENSG00000160208	ENST00000340648
>Seq_1638579	ENSG00000160208	ENST00000340648
>Seq_1638597	ENSG00000160208	ENST00000340648
>Seq_1638654	ENSG00000160208	ENST00000340648
>Seq_1638684	ENSG00000160208	ENST00000340648
>Seq_1638688	ENSG00000160208	ENST00000340648
>Seq_1638696	ENSG00000160208	ENST00000340648
>Seq_1638721	ENSG00000160208	ENST00000340648
>Seq_1638753	ENSG00000160208	ENST00000340648
>Seq_1638820	ENSG00000160208	ENST00000340648
>Seq_1638830	ENSG00000160208	ENST00000340648
>Seq_1638842	ENSG00000160208	ENST00000340648
>Seq_1638860	ENSG00000160208	ENST00000340648
>Seq_1638865	ENSG00000160208	ENST00000340648
>Seq_1638888	ENSG00000160208	ENST00000340648
>Seq_1639012	ENSG00000160209	ENST00000291565
>Seq_1639014	ENSG00000160209	ENST00000291565
>Seq_1639017	ENSG00000160209	ENST00000291565
>Seq_1639046	ENSG00000160209	ENST00000291565
>Seq_1639074	ENSG00000160209	ENST00000291565
>Seq_1639145	ENSG00000160209	ENST00000291565
>Seq_1639155	ENSG00000160209	ENST00000291565
>Seq_1639159	ENSG00000160209	ENST00000291565
>Seq_1639165	ENSG00000160209	ENST00000291565
>Seq_1639195	ENSG00000160209	ENST00000291565
>Seq_1639220	ENSG00000160209	ENST00000291565
>Seq_1639296	ENSG00000160209	ENST00000291565
>Seq_1639336	ENSG00000160209	ENST00000398081
>Seq_1639388	ENSG00000160211	ENST00000369620
>Seq_1639404	ENSG00000160211	ENST00000369620
>Seq_1639435	ENSG00000160211	ENST00000393562
>Seq_1639464	ENSG00000160211	ENST00000393562
>Seq_1639500	ENSG00000160211	ENST00000393564
>Seq_1639583	ENSG00000160214	ENST00000467112
>Seq_1639597	ENSG00000160214	ENST00000467112
>Seq_1639607	ENSG00000160214	ENST00000467112
>Seq_1639614	ENSG00000160214	ENST00000467112
>Seq_1639618	ENSG00000160214	ENST00000467112
>Seq_1639648	ENSG00000160214	ENST00000467112
>Seq_1639679	ENSG00000160214	ENST00000467112
>Seq_1639723	ENSG00000160214	ENST00000467112
>Seq_1639787	ENSG00000160214	ENST00000467112
>Seq_1639792	ENSG00000160214	ENST00000467112
>Seq_1639809	ENSG00000160214	ENST00000467112
>Seq_1639855	ENSG00000160214	ENST00000497547
>Seq_1639880	ENSG00000160216	ENST00000291572
>Seq_1639915	ENSG00000160216	ENST00000291572
>Seq_1639919	ENSG00000160216	ENST00000291572
>Seq_1639962	ENSG00000160216	ENST00000291572
>Seq_1640232	ENSG00000160216	ENST00000467358
>Seq_1640240	ENSG00000160218	ENST00000291574
>Seq_1640292	ENSG00000160218	ENST00000291574
>Seq_1640319	ENSG00000160218	ENST00000291574
>Seq_1640325	ENSG00000160218	ENST00000291574
>Seq_1640352	ENSG00000160218	ENST00000291574
>Seq_1640363	ENSG00000160218	ENST00000291574
>Seq_1640369	ENSG00000160218	ENST00000291574
>Seq_1640435	ENSG00000160218	ENST00000291574
>Seq_1640446	ENSG00000160218	ENST00000291574
>Seq_1640482	ENSG00000160218	ENST00000291574
>Seq_1640501	ENSG00000160218	ENST00000291574
>Seq_1640538	ENSG00000160218	ENST00000291574
>Seq_1640679	ENSG00000160218	ENST00000291574
>Seq_1640721	ENSG00000160218	ENST00000459741
>Seq_1640728	ENSG00000160218	ENST00000459741
>Seq_1640738	ENSG00000160218	ENST00000459741
>Seq_1640742	ENSG00000160218	ENST00000459741
>Seq_1640769	ENSG00000160221	ENST00000291577
>Seq_1640773	ENSG00000160221	ENST00000291577
>Seq_1640819	ENSG00000160221	ENST00000291577
>Seq_1640936	ENSG00000160223	ENST00000344330
>Seq_1640974	ENSG00000160233	ENST00000291592
>Seq_1641049	ENSG00000160255	ENST00000302347
>Seq_1641072	ENSG00000160255	ENST00000498666
>Seq_1641074	ENSG00000160255	ENST00000498666
>Seq_1641076	ENSG00000160255	ENST00000498666
>Seq_1641080	ENSG00000160255	ENST00000498666
>Seq_1641083	ENSG00000160256	ENST00000291634
>Seq_1641092	ENSG00000160256	ENST00000291634
>Seq_1641097	ENSG00000160256	ENST00000291634
>Seq_1641117	ENSG00000160256	ENST00000397826
>Seq_1641141	ENSG00000160256	ENST00000397826
>Seq_1641148	ENSG00000160256	ENST00000397826
>Seq_1641181	ENSG00000160271	ENST00000372047
>Seq_1641196	ENSG00000160271	ENST00000372047
>Seq_1641200	ENSG00000160271	ENST00000372047
>Seq_1641211	ENSG00000160271	ENST00000372047
>Seq_1641218	ENSG00000160271	ENST00000372047
>Seq_1641237	ENSG00000160271	ENST00000372047
>Seq_1641254	ENSG00000160271	ENST00000372047
>Seq_1641267	ENSG00000160271	ENST00000372047
>Seq_1641301	ENSG00000160271	ENST00000372047
>Seq_1641400	ENSG00000160271	ENST00000372050
>Seq_1641428	ENSG00000160284	ENST00000291672
>Seq_1641447	ENSG00000160285	ENST00000356396
